MainID,NAME,STATE_NAME
0,Autauga County,Alabama
1,Baldwin County,Alabama
2,Barbour County,Alabama
3,Bibb County,Alabama
4,Blount County,Alabama
5,Bullock County,Alabama
6,Butler County,Alabama
7,Calhoun County,Alabama
8,Chambers County,Alabama
9,Cherokee County,Alabama
10,Chilton County,Alabama
11,Choctaw County,Alabama
12,Clarke County,Alabama
13,Clay County,Alabama
14,Cleburne County,Alabama
15,Coffee County,Alabama
16,Colbert County,Alabama
17,Conecuh County,Alabama
18,Coosa County,Alabama
19,Covington County,Alabama
20,Crenshaw County,Alabama
21,Cullman County,Alabama
22,Dale County,Alabama
23,Dallas County,Alabama
24,DeKalb County,Alabama
25,Elmore County,Alabama
26,Escambia County,Alabama
27,Etowah County,Alabama
28,Fayette County,Alabama
29,Franklin County,Alabama
30,Geneva County,Alabama
31,Greene County,Alabama
32,Hale County,Alabama
33,Henry County,Alabama
34,Houston County,Alabama
35,Jackson County,Alabama
36,Jefferson County,Alabama
37,Lamar County,Alabama
38,Lauderdale County,Alabama
39,Lawrence County,Alabama
40,Lee County,Alabama
41,Limestone County,Alabama
42,Lowndes County,Alabama
43,Macon County,Alabama
44,Madison County,Alabama
45,Marengo County,Alabama
46,Marion County,Alabama
47,Marshall County,Alabama
48,Mobile County,Alabama
49,Monroe County,Alabama
50,Montgomery County,Alabama
51,Morgan County,Alabama
52,Perry County,Alabama
53,Pickens County,Alabama
54,Pike County,Alabama
55,Randolph County,Alabama
56,Russell County,Alabama
57,St. Clair County,Alabama
58,Shelby County,Alabama
59,Sumter County,Alabama
60,Talladega County,Alabama
61,Tallapoosa County,Alabama
62,Tuscaloosa County,Alabama
63,Walker County,Alabama
64,Washington County,Alabama
65,Wilcox County,Alabama
66,Winston County,Alabama
67,Aleutians East Borough,Alaska
68,Aleutians West Census Area,Alaska
69,Anchorage Municipality,Alaska
70,Bethel Census Area,Alaska
71,Bristol Bay Borough,Alaska
72,Denali Borough,Alaska
73,Dillingham Census Area,Alaska
74,Fairbanks North Star Borough,Alaska
75,Haines Borough,Alaska
76,Hoonah-Angoon Census Area,Alaska
77,Juneau City and Borough,Alaska
78,Kenai Peninsula Borough,Alaska
79,Ketchikan Gateway Borough,Alaska
80,Kodiak Island Borough,Alaska
81,Kusilvak Census Area,Alaska
82,Lake and Peninsula Borough,Alaska
83,Matanuska-Susitna Borough,Alaska
84,Nome Census Area,Alaska
85,North Slope Borough,Alaska
86,Northwest Arctic Borough,Alaska
87,Prince of Wales-Hyder Census Area,Alaska
88,Sitka City and Borough,Alaska
89,Skagway Municipality,Alaska
90,Southeast Fairbanks Census Area,Alaska
91,Wrangell City and Borough,Alaska
92,Yukon-Koyukuk Census Area,Alaska
93,Apache County,Arizona
94,Cochise County,Arizona
95,Coconino County,Arizona
96,Gila County,Arizona
97,Graham County,Arizona
98,Greenlee County,Arizona
99,La Paz County,Arizona
100,Maricopa County,Arizona
101,Mohave County,Arizona
102,Navajo County,Arizona
103,Pima County,Arizona
104,Pinal County,Arizona
105,Santa Cruz County,Arizona
106,Yavapai County,Arizona
107,Yuma County,Arizona
108,Arkansas County,Arkansas
109,Ashley County,Arkansas
110,Baxter County,Arkansas
111,Benton County,Arkansas
112,Boone County,Arkansas
113,Bradley County,Arkansas
114,Calhoun County,Arkansas
115,Carroll County,Arkansas
116,Chicot County,Arkansas
117,Clark County,Arkansas
118,Clay County,Arkansas
119,Cleburne County,Arkansas
120,Cleveland County,Arkansas
121,Columbia County,Arkansas
122,Conway County,Arkansas
123,Craighead County,Arkansas
124,Crawford County,Arkansas
125,Crittenden County,Arkansas
126,Cross County,Arkansas
127,Dallas County,Arkansas
128,Desha County,Arkansas
129,Drew County,Arkansas
130,Faulkner County,Arkansas
131,Franklin County,Arkansas
132,Fulton County,Arkansas
133,Garland County,Arkansas
134,Grant County,Arkansas
135,Greene County,Arkansas
136,Hempstead County,Arkansas
137,Hot Spring County,Arkansas
138,Howard County,Arkansas
139,Independence County,Arkansas
140,Izard County,Arkansas
141,Jackson County,Arkansas
142,Jefferson County,Arkansas
143,Johnson County,Arkansas
144,Lafayette County,Arkansas
145,Lawrence County,Arkansas
146,Lee County,Arkansas
147,Lincoln County,Arkansas
148,Little River County,Arkansas
149,Logan County,Arkansas
150,Lonoke County,Arkansas
151,Madison County,Arkansas
152,Marion County,Arkansas
153,Miller County,Arkansas
154,Mississippi County,Arkansas
155,Monroe County,Arkansas
156,Montgomery County,Arkansas
157,Nevada County,Arkansas
158,Newton County,Arkansas
159,Ouachita County,Arkansas
160,Perry County,Arkansas
161,Phillips County,Arkansas
162,Pike County,Arkansas
163,Poinsett County,Arkansas
164,Polk County,Arkansas
165,Pope County,Arkansas
166,Prairie County,Arkansas
167,Pulaski County,Arkansas
168,Randolph County,Arkansas
169,St. Francis County,Arkansas
170,Saline County,Arkansas
171,Scott County,Arkansas
172,Searcy County,Arkansas
173,Sebastian County,Arkansas
174,Sevier County,Arkansas
175,Sharp County,Arkansas
176,Stone County,Arkansas
177,Union County,Arkansas
178,Van Buren County,Arkansas
179,Washington County,Arkansas
180,White County,Arkansas
181,Woodruff County,Arkansas
182,Yell County,Arkansas
183,Alameda County,California
184,Alpine County,California
185,Amador County,California
186,Butte County,California
187,Calaveras County,California
188,Colusa County,California
189,Contra Costa County,California
190,Del Norte County,California
191,El Dorado County,California
192,Fresno County,California
193,Glenn County,California
194,Humboldt County,California
195,Imperial County,California
196,Inyo County,California
197,Kern County,California
198,Kings County,California
199,Lake County,California
200,Lassen County,California
201,Los Angeles County,California
202,Madera County,California
203,Marin County,California
204,Mariposa County,California
205,Mendocino County,California
206,Merced County,California
207,Modoc County,California
208,Mono County,California
209,Monterey County,California
210,Napa County,California
211,Nevada County,California
212,Orange County,California
213,Placer County,California
214,Plumas County,California
215,Riverside County,California
216,Sacramento County,California
217,San Benito County,California
218,San Bernardino County,California
219,San Diego County,California
220,San Francisco County,California
221,San Joaquin County,California
222,San Luis Obispo County,California
223,San Mateo County,California
224,Santa Barbara County,California
225,Santa Clara County,California
226,Santa Cruz County,California
227,Shasta County,California
228,Sierra County,California
229,Siskiyou County,California
230,Solano County,California
231,Sonoma County,California
232,Stanislaus County,California
233,Sutter County,California
234,Tehama County,California
235,Trinity County,California
236,Tulare County,California
237,Tuolumne County,California
238,Ventura County,California
239,Yolo County,California
240,Yuba County,California
241,Adams County,Colorado
242,Alamosa County,Colorado
243,Arapahoe County,Colorado
244,Archuleta County,Colorado
245,Baca County,Colorado
246,Bent County,Colorado
247,Boulder County,Colorado
248,Broomfield County,Colorado
249,Chaffee County,Colorado
250,Cheyenne County,Colorado
251,Clear Creek County,Colorado
252,Conejos County,Colorado
253,Costilla County,Colorado
254,Crowley County,Colorado
255,Custer County,Colorado
256,Delta County,Colorado
257,Denver County,Colorado
258,Dolores County,Colorado
259,Douglas County,Colorado
260,Eagle County,Colorado
261,Elbert County,Colorado
262,El Paso County,Colorado
263,Fremont County,Colorado
264,Garfield County,Colorado
265,Gilpin County,Colorado
266,Grand County,Colorado
267,Gunnison County,Colorado
268,Hinsdale County,Colorado
269,Huerfano County,Colorado
270,Jackson County,Colorado
271,Jefferson County,Colorado
272,Kiowa County,Colorado
273,Kit Carson County,Colorado
274,Lake County,Colorado
275,La Plata County,Colorado
276,Larimer County,Colorado
277,Las Animas County,Colorado
278,Lincoln County,Colorado
279,Logan County,Colorado
280,Mesa County,Colorado
281,Mineral County,Colorado
282,Moffat County,Colorado
283,Montezuma County,Colorado
284,Montrose County,Colorado
285,Morgan County,Colorado
286,Otero County,Colorado
287,Ouray County,Colorado
288,Park County,Colorado
289,Phillips County,Colorado
290,Pitkin County,Colorado
291,Prowers County,Colorado
292,Pueblo County,Colorado
293,Rio Blanco County,Colorado
294,Rio Grande County,Colorado
295,Routt County,Colorado
296,Saguache County,Colorado
297,San Juan County,Colorado
298,San Miguel County,Colorado
299,Sedgwick County,Colorado
300,Summit County,Colorado
301,Teller County,Colorado
302,Washington County,Colorado
303,Weld County,Colorado
304,Yuma County,Colorado
305,Fairfield County,Connecticut
306,Hartford County,Connecticut
307,Litchfield County,Connecticut
308,Middlesex County,Connecticut
309,New Haven County,Connecticut
310,New London County,Connecticut
311,Tolland County,Connecticut
312,Windham County,Connecticut
313,Kent County,Delaware
314,New Castle County,Delaware
315,Sussex County,Delaware
316,District of Columbia,District of Columbia
317,Alachua County,Florida
318,Baker County,Florida
319,Bay County,Florida
320,Bradford County,Florida
321,Brevard County,Florida
322,Broward County,Florida
323,Calhoun County,Florida
324,Charlotte County,Florida
325,Citrus County,Florida
326,Clay County,Florida
327,Collier County,Florida
328,Columbia County,Florida
329,DeSoto County,Florida
330,Dixie County,Florida
331,Duval County,Florida
332,Escambia County,Florida
333,Flagler County,Florida
334,Franklin County,Florida
335,Gadsden County,Florida
336,Gilchrist County,Florida
337,Glades County,Florida
338,Gulf County,Florida
339,Hamilton County,Florida
340,Hardee County,Florida
341,Hendry County,Florida
342,Hernando County,Florida
343,Highlands County,Florida
344,Hillsborough County,Florida
345,Holmes County,Florida
346,Indian River County,Florida
347,Jackson County,Florida
348,Jefferson County,Florida
349,Lafayette County,Florida
350,Lake County,Florida
351,Lee County,Florida
352,Leon County,Florida
353,Levy County,Florida
354,Liberty County,Florida
355,Madison County,Florida
356,Manatee County,Florida
357,Marion County,Florida
358,Martin County,Florida
359,Miami-Dade County,Florida
360,Monroe County,Florida
361,Nassau County,Florida
362,Okaloosa County,Florida
363,Okeechobee County,Florida
364,Orange County,Florida
365,Osceola County,Florida
366,Palm Beach County,Florida
367,Pasco County,Florida
368,Pinellas County,Florida
369,Polk County,Florida
370,Putnam County,Florida
371,St. Johns County,Florida
372,St. Lucie County,Florida
373,Santa Rosa County,Florida
374,Sarasota County,Florida
375,Seminole County,Florida
376,Sumter County,Florida
377,Suwannee County,Florida
378,Taylor County,Florida
379,Union County,Florida
380,Volusia County,Florida
381,Wakulla County,Florida
382,Walton County,Florida
383,Washington County,Florida
384,Appling County,Georgia
385,Atkinson County,Georgia
386,Bacon County,Georgia
387,Baker County,Georgia
388,Baldwin County,Georgia
389,Banks County,Georgia
390,Barrow County,Georgia
391,Bartow County,Georgia
392,Ben Hill County,Georgia
393,Berrien County,Georgia
394,Bibb County,Georgia
395,Bleckley County,Georgia
396,Brantley County,Georgia
397,Brooks County,Georgia
398,Bryan County,Georgia
399,Bulloch County,Georgia
400,Burke County,Georgia
401,Butts County,Georgia
402,Calhoun County,Georgia
403,Camden County,Georgia
404,Candler County,Georgia
405,Carroll County,Georgia
406,Catoosa County,Georgia
407,Charlton County,Georgia
408,Chatham County,Georgia
409,Chattahoochee County,Georgia
410,Chattooga County,Georgia
411,Cherokee County,Georgia
412,Clarke County,Georgia
413,Clay County,Georgia
414,Clayton County,Georgia
415,Clinch County,Georgia
416,Cobb County,Georgia
417,Coffee County,Georgia
418,Colquitt County,Georgia
419,Columbia County,Georgia
420,Cook County,Georgia
421,Coweta County,Georgia
422,Crawford County,Georgia
423,Crisp County,Georgia
424,Dade County,Georgia
425,Dawson County,Georgia
426,Decatur County,Georgia
427,DeKalb County,Georgia
428,Dodge County,Georgia
429,Dooly County,Georgia
430,Dougherty County,Georgia
431,Douglas County,Georgia
432,Early County,Georgia
433,Echols County,Georgia
434,Effingham County,Georgia
435,Elbert County,Georgia
436,Emanuel County,Georgia
437,Evans County,Georgia
438,Fannin County,Georgia
439,Fayette County,Georgia
440,Floyd County,Georgia
441,Forsyth County,Georgia
442,Franklin County,Georgia
443,Fulton County,Georgia
444,Gilmer County,Georgia
445,Glascock County,Georgia
446,Glynn County,Georgia
447,Gordon County,Georgia
448,Grady County,Georgia
449,Greene County,Georgia
450,Gwinnett County,Georgia
451,Habersham County,Georgia
452,Hall County,Georgia
453,Hancock County,Georgia
454,Haralson County,Georgia
455,Harris County,Georgia
456,Hart County,Georgia
457,Heard County,Georgia
458,Henry County,Georgia
459,Houston County,Georgia
460,Irwin County,Georgia
461,Jackson County,Georgia
462,Jasper County,Georgia
463,Jeff Davis County,Georgia
464,Jefferson County,Georgia
465,Jenkins County,Georgia
466,Johnson County,Georgia
467,Jones County,Georgia
468,Lamar County,Georgia
469,Lanier County,Georgia
470,Laurens County,Georgia
471,Lee County,Georgia
472,Liberty County,Georgia
473,Lincoln County,Georgia
474,Long County,Georgia
475,Lowndes County,Georgia
476,Lumpkin County,Georgia
477,McDuffie County,Georgia
478,McIntosh County,Georgia
479,Macon County,Georgia
480,Madison County,Georgia
481,Marion County,Georgia
482,Meriwether County,Georgia
483,Miller County,Georgia
484,Mitchell County,Georgia
485,Monroe County,Georgia
486,Montgomery County,Georgia
487,Morgan County,Georgia
488,Murray County,Georgia
489,Muscogee County,Georgia
490,Newton County,Georgia
491,Oconee County,Georgia
492,Oglethorpe County,Georgia
493,Paulding County,Georgia
494,Peach County,Georgia
495,Pickens County,Georgia
496,Pierce County,Georgia
497,Pike County,Georgia
498,Polk County,Georgia
499,Pulaski County,Georgia
500,Putnam County,Georgia
501,Quitman County,Georgia
502,Rabun County,Georgia
503,Randolph County,Georgia
504,Richmond County,Georgia
505,Rockdale County,Georgia
506,Schley County,Georgia
507,Screven County,Georgia
508,Seminole County,Georgia
509,Spalding County,Georgia
510,Stephens County,Georgia
511,Stewart County,Georgia
512,Sumter County,Georgia
513,Talbot County,Georgia
514,Taliaferro County,Georgia
515,Tattnall County,Georgia
516,Taylor County,Georgia
517,Telfair County,Georgia
518,Terrell County,Georgia
519,Thomas County,Georgia
520,Tift County,Georgia
521,Toombs County,Georgia
522,Towns County,Georgia
523,Treutlen County,Georgia
524,Troup County,Georgia
525,Turner County,Georgia
526,Twiggs County,Georgia
527,Union County,Georgia
528,Upson County,Georgia
529,Walker County,Georgia
530,Walton County,Georgia
531,Ware County,Georgia
532,Warren County,Georgia
533,Washington County,Georgia
534,Wayne County,Georgia
535,Webster County,Georgia
536,Wheeler County,Georgia
537,White County,Georgia
538,Whitfield County,Georgia
539,Wilcox County,Georgia
540,Wilkes County,Georgia
541,Wilkinson County,Georgia
542,Worth County,Georgia
543,Hawaii County,Hawaii
544,Honolulu County,Hawaii
545,Kalawao County,Hawaii
546,Kauai County,Hawaii
547,Maui County,Hawaii
548,Ada County,Idaho
549,Adams County,Idaho
550,Bannock County,Idaho
551,Bear Lake County,Idaho
552,Benewah County,Idaho
553,Bingham County,Idaho
554,Blaine County,Idaho
555,Boise County,Idaho
556,Bonner County,Idaho
557,Bonneville County,Idaho
558,Boundary County,Idaho
559,Butte County,Idaho
560,Camas County,Idaho
561,Canyon County,Idaho
562,Caribou County,Idaho
563,Cassia County,Idaho
564,Clark County,Idaho
565,Clearwater County,Idaho
566,Custer County,Idaho
567,Elmore County,Idaho
568,Franklin County,Idaho
569,Fremont County,Idaho
570,Gem County,Idaho
571,Gooding County,Idaho
572,Idaho County,Idaho
573,Jefferson County,Idaho
574,Jerome County,Idaho
575,Kootenai County,Idaho
576,Latah County,Idaho
577,Lemhi County,Idaho
578,Lewis County,Idaho
579,Lincoln County,Idaho
580,Madison County,Idaho
581,Minidoka County,Idaho
582,Nez Perce County,Idaho
583,Oneida County,Idaho
584,Owyhee County,Idaho
585,Payette County,Idaho
586,Power County,Idaho
587,Shoshone County,Idaho
588,Teton County,Idaho
589,Twin Falls County,Idaho
590,Valley County,Idaho
591,Washington County,Idaho
592,Adams County,Illinois
593,Alexander County,Illinois
594,Bond County,Illinois
595,Boone County,Illinois
596,Brown County,Illinois
597,Bureau County,Illinois
598,Calhoun County,Illinois
599,Carroll County,Illinois
600,Cass County,Illinois
601,Champaign County,Illinois
602,Christian County,Illinois
603,Clark County,Illinois
604,Clay County,Illinois
605,Clinton County,Illinois
606,Coles County,Illinois
607,Cook County,Illinois
608,Crawford County,Illinois
609,Cumberland County,Illinois
610,DeKalb County,Illinois
611,De Witt County,Illinois
612,Douglas County,Illinois
613,DuPage County,Illinois
614,Edgar County,Illinois
615,Edwards County,Illinois
616,Effingham County,Illinois
617,Fayette County,Illinois
618,Ford County,Illinois
619,Franklin County,Illinois
620,Fulton County,Illinois
621,Gallatin County,Illinois
622,Greene County,Illinois
623,Grundy County,Illinois
624,Hamilton County,Illinois
625,Hancock County,Illinois
626,Hardin County,Illinois
627,Henderson County,Illinois
628,Henry County,Illinois
629,Iroquois County,Illinois
630,Jackson County,Illinois
631,Jasper County,Illinois
632,Jefferson County,Illinois
633,Jersey County,Illinois
634,Jo Daviess County,Illinois
635,Johnson County,Illinois
636,Kane County,Illinois
637,Kankakee County,Illinois
638,Kendall County,Illinois
639,Knox County,Illinois
640,Lake County,Illinois
641,LaSalle County,Illinois
642,Lawrence County,Illinois
643,Lee County,Illinois
644,Livingston County,Illinois
645,Logan County,Illinois
646,McDonough County,Illinois
647,McHenry County,Illinois
648,McLean County,Illinois
649,Macon County,Illinois
650,Macoupin County,Illinois
651,Madison County,Illinois
652,Marion County,Illinois
653,Marshall County,Illinois
654,Mason County,Illinois
655,Massac County,Illinois
656,Menard County,Illinois
657,Mercer County,Illinois
658,Monroe County,Illinois
659,Montgomery County,Illinois
660,Morgan County,Illinois
661,Moultrie County,Illinois
662,Ogle County,Illinois
663,Peoria County,Illinois
664,Perry County,Illinois
665,Piatt County,Illinois
666,Pike County,Illinois
667,Pope County,Illinois
668,Pulaski County,Illinois
669,Putnam County,Illinois
670,Randolph County,Illinois
671,Richland County,Illinois
672,Rock Island County,Illinois
673,St. Clair County,Illinois
674,Saline County,Illinois
675,Sangamon County,Illinois
676,Schuyler County,Illinois
677,Scott County,Illinois
678,Shelby County,Illinois
679,Stark County,Illinois
680,Stephenson County,Illinois
681,Tazewell County,Illinois
682,Union County,Illinois
683,Vermilion County,Illinois
684,Wabash County,Illinois
685,Warren County,Illinois
686,Washington County,Illinois
687,Wayne County,Illinois
688,White County,Illinois
689,Whiteside County,Illinois
690,Will County,Illinois
691,Williamson County,Illinois
692,Winnebago County,Illinois
693,Woodford County,Illinois
694,Adams County,Indiana
695,Allen County,Indiana
696,Bartholomew County,Indiana
697,Benton County,Indiana
698,Blackford County,Indiana
699,Boone County,Indiana
700,Brown County,Indiana
701,Carroll County,Indiana
702,Cass County,Indiana
703,Clark County,Indiana
704,Clay County,Indiana
705,Clinton County,Indiana
706,Crawford County,Indiana
707,Daviess County,Indiana
708,Dearborn County,Indiana
709,Decatur County,Indiana
710,DeKalb County,Indiana
711,Delaware County,Indiana
712,Dubois County,Indiana
713,Elkhart County,Indiana
714,Fayette County,Indiana
715,Floyd County,Indiana
716,Fountain County,Indiana
717,Franklin County,Indiana
718,Fulton County,Indiana
719,Gibson County,Indiana
720,Grant County,Indiana
721,Greene County,Indiana
722,Hamilton County,Indiana
723,Hancock County,Indiana
724,Harrison County,Indiana
725,Hendricks County,Indiana
726,Henry County,Indiana
727,Howard County,Indiana
728,Huntington County,Indiana
729,Jackson County,Indiana
730,Jasper County,Indiana
731,Jay County,Indiana
732,Jefferson County,Indiana
733,Jennings County,Indiana
734,Johnson County,Indiana
735,Knox County,Indiana
736,Kosciusko County,Indiana
737,LaGrange County,Indiana
738,Lake County,Indiana
739,LaPorte County,Indiana
740,Lawrence County,Indiana
741,Madison County,Indiana
742,Marion County,Indiana
743,Marshall County,Indiana
744,Martin County,Indiana
745,Miami County,Indiana
746,Monroe County,Indiana
747,Montgomery County,Indiana
748,Morgan County,Indiana
749,Newton County,Indiana
750,Noble County,Indiana
751,Ohio County,Indiana
752,Orange County,Indiana
753,Owen County,Indiana
754,Parke County,Indiana
755,Perry County,Indiana
756,Pike County,Indiana
757,Porter County,Indiana
758,Posey County,Indiana
759,Pulaski County,Indiana
760,Putnam County,Indiana
761,Randolph County,Indiana
762,Ripley County,Indiana
763,Rush County,Indiana
764,St. Joseph County,Indiana
765,Scott County,Indiana
766,Shelby County,Indiana
767,Spencer County,Indiana
768,Starke County,Indiana
769,Steuben County,Indiana
770,Sullivan County,Indiana
771,Switzerland County,Indiana
772,Tippecanoe County,Indiana
773,Tipton County,Indiana
774,Union County,Indiana
775,Vanderburgh County,Indiana
776,Vermillion County,Indiana
777,Vigo County,Indiana
778,Wabash County,Indiana
779,Warren County,Indiana
780,Warrick County,Indiana
781,Washington County,Indiana
782,Wayne County,Indiana
783,Wells County,Indiana
784,White County,Indiana
785,Whitley County,Indiana
786,Adair County,Iowa
787,Adams County,Iowa
788,Allamakee County,Iowa
789,Appanoose County,Iowa
790,Audubon County,Iowa
791,Benton County,Iowa
792,Black Hawk County,Iowa
793,Boone County,Iowa
794,Bremer County,Iowa
795,Buchanan County,Iowa
796,Buena Vista County,Iowa
797,Butler County,Iowa
798,Calhoun County,Iowa
799,Carroll County,Iowa
800,Cass County,Iowa
801,Cedar County,Iowa
802,Cerro Gordo County,Iowa
803,Cherokee County,Iowa
804,Chickasaw County,Iowa
805,Clarke County,Iowa
806,Clay County,Iowa
807,Clayton County,Iowa
808,Clinton County,Iowa
809,Crawford County,Iowa
810,Dallas County,Iowa
811,Davis County,Iowa
812,Decatur County,Iowa
813,Delaware County,Iowa
814,Des Moines County,Iowa
815,Dickinson County,Iowa
816,Dubuque County,Iowa
817,Emmet County,Iowa
818,Fayette County,Iowa
819,Floyd County,Iowa
820,Franklin County,Iowa
821,Fremont County,Iowa
822,Greene County,Iowa
823,Grundy County,Iowa
824,Guthrie County,Iowa
825,Hamilton County,Iowa
826,Hancock County,Iowa
827,Hardin County,Iowa
